user_id,assessment_no,actual_category,predicted_category,abs_difference
365488,2,2,4,2
365488,3,5,5,0
365488,4,-1,3,4
2097916,2,5,5,0
2097916,3,5,5,0
2097916,4,5,5,0
2097916,5,5,5,0
2097916,6,5,5,0
2097916,7,5,5,0
2097916,8,5,5,0
2097916,9,5,5,0
2097916,10,5,5,0
2097916,11,5,5,0
537473,2,2,2,0
537473,3,5,5,0
537473,4,3,2,1
537473,5,4,5,1
537473,6,1,3,2
537473,7,4,5,1
537473,8,5,3,2
537473,9,2,5,3
537473,10,2,5,3
537473,11,-1,-1,0
365707,2,4,4,0
365707,3,5,5,0
365707,4,4,5,1
365707,5,5,5,0
365707,6,4,5,1
365707,7,5,5,0
365707,8,4,5,1
365707,9,5,5,0
365707,10,4,5,1
365707,11,5,5,0
2132811,2,4,4,0
2132811,3,5,5,0
2132811,4,4,4,0
2132811,5,5,5,0
2132811,6,5,5,0
2132811,7,3,5,2
2132811,8,2,5,3
2132811,9,3,5,2
2132811,10,0,5,5
2132811,11,-1,-1,0
537488,2,3,5,2
537488,3,5,5,0
537488,4,3,5,2
537488,5,4,5,1
537488,6,5,5,0
537488,7,3,5,2
537488,8,5,5,0
537488,9,4,5,1
537488,10,5,5,0
537488,11,-1,-1,0
367304,2,1,2,1
367304,3,1,5,4
367304,4,0,2,2
367304,5,0,4,4
367304,6,-1,5,6
2173572,2,3,4,1
2173572,3,5,5,0
2173572,4,2,4,2
2173572,5,5,5,0
2173572,6,3,3,0
2173572,7,5,5,0
2173572,8,3,3,0
2173572,9,5,5,0
2173572,10,-1,3,4
367348,2,3,4,1
367348,3,2,5,3
367348,4,5,5,0
367348,5,-1,3,4
498296,2,2,4,2
498296,3,4,5,1
498296,4,4,3,1
498296,5,1,5,4
498296,6,1,5,4
498296,7,4,5,1
498296,8,2,3,1
498296,9,2,2,0
498296,10,2,2,0
498296,11,-1,-1,0
2205383,2,4,5,1
2205383,3,5,5,0
2205383,4,0,5,5
2205383,5,5,5,0
2205383,6,4,4,0
2205383,7,4,5,1
2205383,8,4,5,1
2205383,9,5,5,0
2205383,10,4,5,1
2205383,11,5,5,0
367609,2,4,4,0
367609,3,5,5,0
367609,4,4,5,1
367609,5,5,5,0
367609,6,4,5,1
367609,7,5,5,0
367609,8,4,5,1
367609,9,5,5,0
367609,10,4,5,1
367609,11,4,5,1
498371,2,-1,2,3
2210318,2,3,4,1
2210318,3,4,5,1
2210318,4,5,5,0
2210318,5,4,5,1
2210318,6,4,5,1
2210318,7,4,5,1
2210318,8,5,5,0
2210318,9,-1,5,6
2231614,2,5,2,3
2231614,3,5,-1,6
2231614,4,4,5,1
2231614,5,5,5,0
2231614,6,4,5,1
2231614,7,5,5,0
2231614,8,2,5,3
2231614,9,2,5,3
2231614,10,4,5,1
2231614,11,-1,-1,0
537558,2,5,4,1
537558,3,5,5,0
537558,4,4,5,1
537558,5,5,5,0
537558,6,5,5,0
537558,7,5,5,0
537558,8,4,5,1
537558,9,4,5,1
537558,10,2,5,3
537558,11,-1,5,6
2236738,2,3,4,1
2236738,3,5,5,0
2236738,4,5,5,0
2236738,5,5,5,0
2236738,6,2,5,3
2236738,7,5,5,0
2236738,8,5,5,0
2236738,9,5,5,0
2236738,10,5,5,0
2236738,11,5,5,0
537572,2,3,4,1
537572,3,5,5,0
537572,4,3,4,1
537572,5,5,5,0
537572,6,3,3,0
537572,7,5,5,0
537572,8,2,4,2
537572,9,5,5,0
537572,10,2,5,3
537572,11,5,5,0
537679,2,4,4,0
537679,3,5,5,0
537679,4,4,5,1
537679,5,5,5,0
537679,6,3,5,2
537679,7,4,5,1
537679,8,2,5,3
537679,9,5,5,0
537679,10,3,5,2
537679,11,5,5,0
2243551,2,0,0,0
2243551,3,2,5,3
2243551,4,0,0,0
2243551,5,2,4,2
2243551,6,0,0,0
2243551,7,0,0,0
2243551,8,0,0,0
2243551,9,0,0,0
2243551,10,0,0,0
2243551,11,-1,-1,0
498455,2,1,2,1
498455,3,2,5,3
498455,4,0,2,2
498455,5,0,4,4
498455,6,0,0,0
498455,7,0,0,0
498455,8,4,5,1
498455,9,-1,0,1
537688,2,2,4,2
537688,3,5,5,0
537688,4,3,5,2
537688,5,4,5,1
537688,6,5,5,0
537688,7,4,5,1
537688,8,3,5,2
537688,9,5,5,0
537688,10,3,5,2
537688,11,0,5,5
2244724,2,0,2,2
2244724,3,5,5,0
2244724,4,2,0,2
2244724,5,5,5,0
2244724,6,3,3,0
2244724,7,5,5,0
2244724,8,2,5,3
2244724,9,4,5,1
2244724,10,5,3,2
2244724,11,-1,-1,0
498967,2,2,2,0
498967,3,5,5,0
498967,4,2,2,0
498967,5,5,5,0
498967,6,3,2,1
498967,7,2,5,3
498967,8,3,3,0
498967,9,4,5,1
498967,10,-1,3,4
499027,2,2,2,0
499027,3,5,5,0
499027,4,1,2,1
499027,5,5,5,0
499027,6,2,2,0
499027,7,5,5,0
499027,8,3,3,0
499027,9,5,5,0
499027,10,4,5,1
499027,11,5,5,0
2249372,2,3,4,1
2249372,3,2,5,3
2249372,4,3,5,2
2249372,5,2,5,3
2249372,6,2,2,0
2249372,7,3,5,2
2249372,8,2,2,0
2249372,9,2,4,2
2249372,10,4,4,0
2249372,11,4,-1,5
537704,2,2,2,0
537704,3,2,5,3
537704,4,2,2,0
537704,5,4,5,1
537704,6,4,2,2
537704,7,2,2,0
537704,8,4,2,2
537704,9,2,2,0
537704,10,2,2,0
537704,11,-1,-1,0
499067,2,1,0,1
499067,3,5,5,0
499067,4,0,0,0
499067,5,5,4,1
499067,6,1,4,3
499067,7,4,4,0
499067,8,-1,-1,0
2254619,2,3,4,1
2254619,3,4,5,1
2254619,4,3,4,1
2254619,5,5,5,0
2254619,6,3,4,1
2254619,7,4,5,1
2254619,8,4,4,0
2254619,9,5,5,0
2254619,10,4,4,0
2254619,11,2,5,3
499118,2,2,4,2
499118,3,5,5,0
499118,4,3,3,0
499118,5,4,5,1
499118,6,3,3,0
499118,7,5,5,0
499118,8,3,3,0
499118,9,5,5,0
499118,10,4,3,1
499118,11,5,5,0
2269480,2,4,4,0
2269480,3,5,5,0
2269480,4,5,5,0
2269480,5,5,5,0
2269480,6,5,5,0
2269480,7,5,5,0
2269480,8,5,5,0
2269480,9,5,5,0
2269480,10,4,5,1
2269480,11,5,5,0
499380,2,4,4,0
499380,3,5,5,0
499380,4,5,5,0
499380,5,5,5,0
499380,6,5,5,0
499380,7,5,5,0
499380,8,5,5,0
499380,9,5,5,0
499380,10,5,5,0
499380,11,5,5,0
2273828,2,5,4,1
2273828,3,5,5,0
2273828,4,5,5,0
2273828,5,5,5,0
2273828,6,5,5,0
2273828,7,-1,5,6
499387,2,1,2,1
499387,3,5,5,0
499387,4,1,2,1
499387,5,5,5,0
499387,6,1,2,1
499387,7,4,5,1
499387,8,1,5,4
499387,9,5,5,0
499387,10,2,2,0
499387,11,2,2,0
2279538,2,-1,2,3
499483,2,4,2,2
499483,3,5,5,0
499483,4,3,4,1
499483,5,5,5,0
499483,6,5,5,0
499483,7,5,5,0
499483,8,0,5,5
499483,9,4,5,1
499483,10,-1,-1,0
2288607,2,5,4,1
2288607,3,5,3,2
2288607,4,3,5,2
2288607,5,2,5,3
2288607,6,3,5,2
2288607,7,4,5,1
2288607,8,3,3,0
2288607,9,4,5,1
2288607,10,3,5,2
2288607,11,2,5,3
499511,2,2,4,2
499511,3,5,5,0
499511,4,4,5,1
499511,5,4,5,1
499511,6,3,5,2
499511,7,5,5,0
499511,8,5,5,0
499511,9,5,5,0
499511,10,4,5,1
499511,11,4,5,1
370302,2,3,0,3
370302,3,4,2,2
370302,4,0,2,2
370302,5,5,5,0
370302,6,0,2,2
370302,7,5,5,0
370302,8,0,3,3
370302,9,4,5,1
370302,10,-1,-1,0
2290090,2,3,4,1
2290090,3,5,5,0
2290090,4,3,5,2
2290090,5,5,5,0
2290090,6,3,4,1
2290090,7,5,5,0
2290090,8,3,5,2
2290090,9,5,5,0
2290090,10,3,3,0
2290090,11,-1,5,6
499891,2,2,4,2
499891,3,5,5,0
499891,4,1,3,2
499891,5,5,5,0
499891,6,4,2,2
499891,7,1,2,1
499891,8,1,4,3
499891,9,5,5,0
499891,10,1,3,2
499891,11,4,2,2
2291598,2,2,2,0
2291598,3,5,5,0
2291598,4,3,2,1
2291598,5,5,5,0
2291598,6,2,3,1
2291598,7,5,5,0
2291598,8,3,3,0
2291598,9,5,5,0
2291598,10,2,3,1
2291598,11,5,5,0
370720,2,1,2,1
370720,3,5,5,0
370720,4,1,2,1
370720,5,4,5,1
370720,6,2,2,0
370720,7,2,5,3
370720,8,2,2,0
370720,9,5,5,0
370720,10,-1,2,3
2293443,2,3,4,1
2293443,3,5,5,0
2293443,4,4,4,0
2293443,5,4,5,1
2293443,6,4,5,1
2293443,7,4,5,1
2293443,8,4,5,1
2293443,9,4,5,1
2293443,10,4,5,1
2293443,11,0,5,5
371679,2,5,5,0
371679,3,5,5,0
371679,4,4,5,1
371679,5,5,5,0
371679,6,4,5,1
371679,7,4,5,1
371679,8,3,5,2
371679,9,5,5,0
371679,10,3,5,2
371679,11,5,5,0
2296749,2,3,4,1
2296749,3,4,5,1
2296749,4,4,4,0
2296749,5,3,5,2
2296749,6,2,5,3
2296749,7,3,5,2
2296749,8,2,3,1
2296749,9,2,5,3
2296749,10,3,4,1
2296749,11,4,5,1
374102,2,3,4,1
374102,3,4,5,1
374102,4,2,4,2
374102,5,4,5,1
374102,6,4,3,1
374102,7,0,2,2
374102,8,-1,2,3
2300911,2,2,4,2
2300911,3,5,5,0
2300911,4,2,3,1
2300911,5,5,5,0
2300911,6,5,3,2
2300911,7,-1,2,3
374234,2,4,4,0
374234,3,5,5,0
374234,4,5,4,1
374234,5,5,5,0
374234,6,5,5,0
374234,7,5,5,0
374234,8,4,5,1
374234,9,5,5,0
374234,10,5,5,0
374234,11,-1,5,6
2301111,2,-1,5,6
376617,2,3,2,1
376617,3,5,5,0
376617,4,3,4,1
376617,5,2,5,3
376617,6,4,2,2
376617,7,3,5,2
376617,8,-1,5,6
2302925,2,3,4,1
2302925,3,5,5,0
2302925,4,2,5,3
2302925,5,5,5,0
2302925,6,-1,4,5
377759,2,4,4,0
377759,3,4,5,1
377759,4,4,5,1
377759,5,3,5,2
377759,6,5,5,0
377759,7,-1,5,6
2308528,2,4,4,0
2308528,3,5,5,0
2308528,4,3,4,1
2308528,5,5,5,0
2308528,6,4,4,0
2308528,7,1,5,4
2308528,8,5,5,0
2308528,9,5,2,3
2308528,10,-1,5,6
377846,2,1,2,1
377846,3,5,5,0
377846,4,2,2,0
377846,5,5,5,0
377846,6,0,3,3
377846,7,5,5,0
377846,8,2,3,1
377846,9,5,5,0
377846,10,2,2,0
377846,11,5,5,0
2322046,2,4,2,2
2322046,3,-1,-1,0
377905,2,4,4,0
377905,3,5,5,0
377905,4,1,4,3
377905,5,-1,5,6
2322342,2,3,4,1
2322342,3,5,5,0
2322342,4,3,4,1
2322342,5,4,5,1
2322342,6,5,5,0
2322342,7,5,3,2
2322342,8,5,5,0
2322342,9,4,5,1
2322342,10,4,5,1
2322342,11,-1,-1,0
378462,2,4,5,1
378462,3,5,5,0
378462,4,3,5,2
378462,5,5,5,0
378462,6,2,5,3
378462,7,3,5,2
378462,8,4,5,1
378462,9,5,5,0
378462,10,3,5,2
378462,11,-1,5,6
2327072,2,3,4,1
2327072,3,5,5,0
2327072,4,2,5,3
2327072,5,5,5,0
2327072,6,4,4,0
2327072,7,5,5,0
2327072,8,5,5,0
2327072,9,5,5,0
2327072,10,4,5,1
2327072,11,-1,5,6
378543,2,3,4,1
378543,3,5,5,0
378543,4,2,5,3
378543,5,5,5,0
378543,6,3,4,1
378543,7,5,5,0
378543,8,3,5,2
378543,9,5,5,0
378543,10,3,5,2
378543,11,4,5,1
2336550,2,1,2,1
2336550,3,5,5,0
2336550,4,2,2,0
2336550,5,1,5,4
2336550,6,4,2,2
2336550,7,2,0,2
2336550,8,2,5,3
2336550,9,2,5,3
2336550,10,4,4,0
2336550,11,-1,-1,0
378721,2,0,2,2
378721,3,5,5,0
378721,4,-1,0,1
2366070,2,3,4,1
2366070,3,4,5,1
2366070,4,-1,4,5
379402,2,5,2,3
379402,3,5,-1,6
379402,4,-1,5,6
2375144,2,4,4,0
2375144,3,5,5,0
2375144,4,-1,5,6
381722,2,-1,4,5
2376628,2,3,4,1
2376628,3,4,5,1
2376628,4,2,4,2
2376628,5,2,5,3
2376628,6,4,2,2
2376628,7,3,2,1
2376628,8,3,5,2
2376628,9,5,4,1
2376628,10,3,4,1
2376628,11,4,5,1
384678,2,2,0,2
384678,3,5,5,0
384678,4,4,2,2
384678,5,5,5,0
384678,6,4,5,1
384678,7,-1,5,6
2377567,2,3,2,1
2377567,3,5,5,0
2377567,4,4,4,0
2377567,5,5,5,0
2377567,6,1,5,4
2377567,7,4,5,1
2377567,8,4,3,1
2377567,9,5,5,0
2377567,10,3,5,2
2377567,11,5,5,0
384909,2,2,2,0
384909,3,5,5,0
384909,4,1,2,1
384909,5,4,5,1
384909,6,-1,2,3
385034,2,0,2,2
385034,3,4,5,1
385034,4,-1,2,3
2380539,2,3,5,2
2380539,3,5,5,0
2380539,4,3,5,2
2380539,5,5,5,0
2380539,6,4,5,1
2380539,7,2,5,3
2380539,8,5,5,0
2380539,9,3,5,2
2380539,10,2,5,3
2380539,11,-1,-1,0
500507,2,2,2,0
500507,3,5,5,0
500507,4,3,2,1
500507,5,4,5,1
500507,6,4,3,1
500507,7,4,3,1
500507,8,4,4,0
500507,9,-1,5,6
386348,2,3,4,1
386348,3,5,5,0
386348,4,5,4,1
386348,5,4,5,1
386348,6,5,5,0
386348,7,5,5,0
386348,8,5,5,0
386348,9,4,5,1
386348,10,-1,5,6
2384819,2,4,4,0
2384819,3,5,5,0
2384819,4,5,4,1
2384819,5,2,5,3
2384819,6,4,5,1
2384819,7,5,5,0
2384819,8,4,5,1
2384819,9,4,5,1
2384819,10,4,5,1
2384819,11,-1,-1,0
500585,2,0,2,2
500585,3,0,5,5
500585,4,0,0,0
500585,5,2,4,2
500585,6,2,0,2
500585,7,-1,0,1
387702,2,1,4,3
387702,3,-1,5,6
537844,2,3,4,1
537844,3,4,5,1
537844,4,2,4,2
537844,5,-1,5,6
2395222,2,3,4,1
2395222,3,5,5,0
2395222,4,-1,5,6
388205,2,0,2,2
388205,3,0,5,5
388205,4,4,2,2
388205,5,4,1,3
388205,6,-1,-1,0
500659,2,2,0,2
500659,3,2,5,3
500659,4,2,0,2
500659,5,4,2,2
500659,6,-1,2,3
2418877,2,3,4,1
2418877,3,5,5,0
2418877,4,-1,4,5
537875,2,3,4,1
537875,3,5,5,0
537875,4,3,4,1
537875,5,5,5,0
537875,6,3,3,0
537875,7,5,5,0
537875,8,4,4,0
537875,9,5,5,0
537875,10,4,4,0
537875,11,5,5,0
500719,2,3,4,1
500719,3,4,5,1
500719,4,-1,5,6
2425726,2,5,2,3
2425726,3,-1,-1,0
537898,2,2,0,2
537898,3,5,5,0
537898,4,2,2,0
537898,5,5,5,0
537898,6,2,2,0
537898,7,5,5,0
537898,8,3,3,0
537898,9,5,5,0
537898,10,1,5,4
537898,11,-1,5,6
500791,2,3,2,1
500791,3,5,5,0
500791,4,3,4,1
500791,5,2,5,3
500791,6,3,2,1
500791,7,4,5,1
500791,8,3,3,0
500791,9,5,5,0
500791,10,3,4,1
500791,11,5,5,0
2439201,2,2,2,0
2439201,3,3,5,2
2439201,4,2,2,0
2439201,5,5,5,0
2439201,6,4,3,1
2439201,7,5,2,3
2439201,8,4,3,1
2439201,9,4,5,1
2439201,10,4,4,0
2439201,11,-1,5,6
537905,2,4,4,0
537905,3,5,5,0
537905,4,4,5,1
537905,5,5,5,0
537905,6,2,5,3
537905,7,4,5,1
537905,8,4,5,1
537905,9,5,5,0
537905,10,4,5,1
537905,11,5,5,0
500815,2,3,4,1
500815,3,4,5,1
500815,4,4,4,0
500815,5,5,5,0
500815,6,3,4,1
500815,7,5,5,0
500815,8,4,4,0
500815,9,4,5,1
500815,10,4,4,0
500815,11,2,5,3
2442685,2,1,4,3
2442685,3,3,5,2
2442685,4,0,2,2
2442685,5,3,4,1
2442685,6,5,4,1
2442685,7,2,2,0
2442685,8,5,5,0
2442685,9,2,2,0
2442685,10,-1,4,5
500819,2,5,4,1
500819,3,5,5,0
500819,4,4,5,1
500819,5,5,5,0
500819,6,3,5,2
500819,7,5,5,0
500819,8,5,5,0
500819,9,4,5,1
500819,10,4,5,1
500819,11,-1,5,6
538138,2,-1,2,3
2444088,2,3,4,1
2444088,3,5,5,0
2444088,4,4,5,1
2444088,5,5,5,0
2444088,6,5,5,0
2444088,7,4,5,1
2444088,8,4,5,1
2444088,9,5,5,0
2444088,10,5,5,0
2444088,11,-1,5,6
500836,2,5,4,1
500836,3,5,5,0
500836,4,4,5,1
500836,5,2,5,3
500836,6,2,5,3
500836,7,4,5,1
500836,8,1,5,4
500836,9,-1,5,6
538196,2,5,4,1
538196,3,-1,5,6
500958,2,3,2,1
500958,3,5,5,0
500958,4,4,4,0
500958,5,5,5,0
500958,6,4,5,1
500958,7,5,5,0
500958,8,5,5,0
500958,9,5,5,0
500958,10,4,5,1
500958,11,5,5,0
2444703,2,4,2,2
2444703,3,5,5,0
2444703,4,-1,4,5
538221,2,3,2,1
538221,3,4,5,1
538221,4,3,4,1
538221,5,5,5,0
538221,6,4,3,1
538221,7,4,4,0
538221,8,2,4,2
538221,9,5,5,0
538221,10,3,3,0
538221,11,4,5,1
2445088,2,2,4,2
2445088,3,5,5,0
2445088,4,5,3,2
2445088,5,5,5,0
2445088,6,-1,5,6
538232,2,3,4,1
538232,3,5,5,0
538232,4,-1,4,5
2445949,2,-1,2,3
538897,2,4,4,0
538897,3,5,5,0
538897,4,5,5,0
538897,5,3,5,2
538897,6,5,5,0
538897,7,3,5,2
538897,8,5,5,0
538897,9,4,5,1
538897,10,5,5,0
538897,11,3,5,2
2446144,2,3,2,1
2446144,3,5,5,0
2446144,4,3,4,1
2446144,5,5,5,0
2446144,6,3,3,0
2446144,7,5,5,0
2446144,8,5,3,2
2446144,9,5,5,0
2446144,10,5,5,0
2446144,11,-1,5,6
538942,2,4,4,0
538942,3,5,5,0
538942,4,0,4,4
538942,5,4,5,1
538942,6,4,2,2
538942,7,5,5,0
538942,8,4,4,0
538942,9,4,5,1
538942,10,5,5,0
538942,11,-1,-1,0
2458984,2,2,2,0
2458984,3,4,5,1
2458984,4,4,2,2
2458984,5,4,5,1
2458984,6,2,3,1
2458984,7,4,5,1
2458984,8,3,4,1
2458984,9,-1,5,6
538987,2,3,4,1
538987,3,5,5,0
538987,4,3,4,1
538987,5,5,5,0
538987,6,5,3,2
538987,7,5,3,2
538987,8,5,5,0
538987,9,5,5,0
538987,10,4,5,1
538987,11,5,5,0
2464963,2,5,2,3
2464963,3,1,-1,2
2464963,4,3,2,1
2464963,5,4,2,2
2464963,6,3,2,1
2464963,7,5,2,3
2464963,8,2,5,3
2464963,9,5,5,0
2464963,10,2,2,0
2464963,11,-1,5,6
539056,2,1,4,3
539056,3,4,5,1
539056,4,3,2,1
539056,5,5,5,0
539056,6,4,3,1
539056,7,1,3,2
539056,8,5,5,0
539056,9,2,2,0
539056,10,2,2,0
539056,11,4,5,1
2466123,2,-1,2,3
539232,2,5,4,1
539232,3,5,3,2
539232,4,4,5,1
539232,5,5,5,0
539232,6,2,5,3
539232,7,-1,5,6
2470672,2,2,2,0
2470672,3,5,5,0
2470672,4,4,2,2
2470672,5,2,5,3
2470672,6,5,5,0
2470672,7,4,3,1
2470672,8,5,5,0
2470672,9,5,5,0
2470672,10,3,5,2
2470672,11,-1,5,6
501432,2,4,4,0
501432,3,5,5,0
501432,4,5,4,1
501432,5,5,5,0
501432,6,5,5,0
501432,7,5,5,0
501432,8,5,5,0
501432,9,5,5,0
501432,10,3,5,2
501432,11,5,5,0
539253,2,1,4,3
539253,3,4,5,1
539253,4,2,2,0
539253,5,5,5,0
539253,6,3,3,0
539253,7,3,2,1
539253,8,2,4,2
539253,9,-1,5,6
2474493,2,1,4,3
2474493,3,5,5,0
2474493,4,3,2,1
2474493,5,5,5,0
2474493,6,3,3,0
2474493,7,4,5,1
2474493,8,4,5,1
2474493,9,-1,5,6
501550,2,3,4,1
501550,3,5,5,0
501550,4,3,5,2
501550,5,4,5,1
501550,6,3,4,1
501550,7,4,5,1
501550,8,2,5,3
501550,9,5,5,0
501550,10,3,3,0
501550,11,5,5,0
2475780,2,2,4,2
2475780,3,4,5,1
2475780,4,3,3,0
2475780,5,2,5,3
2475780,6,2,5,3
2475780,7,2,5,3
2475780,8,2,2,0
2475780,9,5,2,3
2475780,10,2,4,2
2475780,11,2,5,3
539265,2,3,4,1
539265,3,5,5,0
539265,4,3,4,1
539265,5,4,5,1
539265,6,2,5,3
539265,7,4,5,1
539265,8,5,3,2
539265,9,3,5,2
539265,10,5,5,0
539265,11,-1,-1,0
501879,2,4,4,0
501879,3,5,5,0
501879,4,4,4,0
501879,5,5,5,0
501879,6,4,5,1
501879,7,5,5,0
501879,8,4,5,1
501879,9,5,5,0
501879,10,4,5,1
501879,11,5,5,0
2476649,2,4,4,0
2476649,3,5,5,0
2476649,4,4,4,0
2476649,5,5,5,0
2476649,6,4,5,1
2476649,7,4,5,1
2476649,8,4,5,1
2476649,9,5,5,0
2476649,10,5,5,0
2476649,11,-1,5,6
501955,2,1,2,1
501955,3,5,5,0
501955,4,1,2,1
501955,5,4,4,0
501955,6,1,2,1
501955,7,0,5,5
501955,8,2,2,0
501955,9,4,2,2
501955,10,2,2,0
501955,11,4,4,0
539303,2,4,4,0
539303,3,5,5,0
539303,4,4,4,0
539303,5,5,5,0
539303,6,3,5,2
539303,7,5,5,0
539303,8,2,5,3
539303,9,4,5,1
539303,10,3,5,2
539303,11,5,5,0
502088,2,2,4,2
502088,3,4,5,1
502088,4,4,3,1
502088,5,-1,5,6
2481224,2,4,4,0
2481224,3,5,5,0
2481224,4,3,5,2
2481224,5,2,5,3
2481224,6,4,5,1
2481224,7,4,5,1
2481224,8,4,5,1
2481224,9,5,5,0
2481224,10,5,5,0
2481224,11,4,5,1
539345,2,1,2,1
539345,3,4,5,1
539345,4,3,2,1
539345,5,2,5,3
539345,6,0,2,2
539345,7,2,5,3
539345,8,2,2,0
539345,9,3,2,1
539345,10,5,2,3
539345,11,-1,-1,0
388360,2,2,2,0
388360,3,5,5,0
388360,4,2,2,0
388360,5,5,5,0
388360,6,4,2,2
388360,7,5,3,2
388360,8,-1,3,4
502131,2,-1,4,5
539365,2,2,2,0
539365,3,5,5,0
539365,4,4,2,2
539365,5,5,5,0
539365,6,3,3,0
539365,7,5,5,0
539365,8,2,5,3
539365,9,5,5,0
539365,10,3,3,0
539365,11,5,5,0
388410,2,3,4,1
388410,3,4,5,1
388410,4,3,4,1
388410,5,5,5,0
388410,6,-1,4,5
502441,2,4,2,2
502441,3,5,5,0
502441,4,5,4,1
502441,5,5,5,0
502441,6,4,5,1
502441,7,5,5,0
502441,8,5,5,0
502441,9,5,5,0
502441,10,5,5,0
502441,11,5,5,0
2481765,2,3,4,1
2481765,3,5,5,0
2481765,4,3,4,1
2481765,5,5,5,0
2481765,6,5,3,2
2481765,7,4,3,1
2481765,8,4,5,1
2481765,9,5,5,0
2481765,10,4,4,0
2481765,11,-1,5,6
388484,2,-1,2,3
539385,2,2,2,0
539385,3,5,5,0
539385,4,5,2,3
539385,5,3,5,2
539385,6,5,5,0
539385,7,3,1,2
539385,8,0,5,5
539385,9,4,5,1
539385,10,3,4,1
539385,11,5,5,0
502604,2,2,2,0
502604,3,4,5,1
502604,4,1,2,1
502604,5,5,4,1
502604,6,1,2,1
502604,7,5,5,0
502604,8,0,2,2
502604,9,5,5,0
502604,10,1,5,4
502604,11,4,2,2
2483179,2,3,4,1
2483179,3,5,5,0
2483179,4,3,4,1
2483179,5,5,5,0
2483179,6,5,3,2
2483179,7,5,3,2
2483179,8,5,5,0
2483179,9,5,5,0
2483179,10,4,5,1
2483179,11,5,5,0
539418,2,5,5,0
539418,3,4,5,1
539418,4,5,5,0
539418,5,5,5,0
539418,6,5,5,0
539418,7,5,5,0
539418,8,5,5,0
539418,9,5,5,0
539418,10,5,5,0
539418,11,5,5,0
502694,2,4,2,2
502694,3,5,5,0
502694,4,3,4,1
502694,5,5,5,0
502694,6,3,5,2
502694,7,5,5,0
502694,8,4,3,1
502694,9,5,5,0
502694,10,5,5,0
502694,11,5,-1,6
389369,2,4,4,0
389369,3,5,5,0
389369,4,4,5,1
389369,5,2,5,3
389369,6,4,5,1
389369,7,2,5,3
389369,8,5,5,0
389369,9,4,5,1
389369,10,5,5,0
389369,11,5,5,0
2483568,2,2,4,2
2483568,3,5,5,0
2483568,4,2,5,3
2483568,5,3,5,2
2483568,6,5,5,0
2483568,7,2,5,3
2483568,8,2,5,3
2483568,9,5,5,0
2483568,10,3,5,2
2483568,11,-1,5,6
502713,2,5,4,1
502713,3,3,3,0
502713,4,0,5,5
502713,5,2,5,3
502713,6,3,2,1
502713,7,-1,5,6
390220,2,3,4,1
390220,3,5,5,0
390220,4,2,4,2
390220,5,4,5,1
390220,6,5,2,3
390220,7,3,3,0
390220,8,5,5,0
390220,9,3,5,2
390220,10,5,5,0
390220,11,-1,-1,0
2487541,2,4,4,0
2487541,3,5,5,0
2487541,4,4,5,1
2487541,5,5,5,0
2487541,6,5,5,0
2487541,7,5,5,0
2487541,8,4,5,1
2487541,9,5,5,0
2487541,10,5,5,0
2487541,11,4,5,1
502717,2,3,2,1
502717,3,5,5,0
502717,4,5,4,1
502717,5,2,5,3
502717,6,4,5,1
502717,7,3,5,2
502717,8,5,5,0
502717,9,5,5,0
502717,10,-1,5,6
390442,2,4,4,0
390442,3,3,5,2
390442,4,4,5,1
390442,5,4,5,1
390442,6,5,5,0
390442,7,4,4,0
390442,8,5,5,0
390442,9,4,5,1
390442,10,4,5,1
390442,11,5,5,0
2498299,2,4,4,0
2498299,3,5,5,0
2498299,4,5,5,0
2498299,5,5,5,0
2498299,6,4,5,1
2498299,7,4,5,1
2498299,8,4,5,1
2498299,9,5,5,0
2498299,10,2,5,3
2498299,11,5,5,0
502872,2,4,4,0
502872,3,5,5,0
502872,4,-1,5,6
390461,2,1,2,1
390461,3,4,5,1
390461,4,1,2,1
390461,5,2,4,2
390461,6,2,2,0
390461,7,-1,5,6
2512392,2,4,4,0
2512392,3,4,5,1
2512392,4,3,5,2
2512392,5,5,5,0
2512392,6,5,4,1
2512392,7,5,5,0
2512392,8,-1,5,6
503353,2,-1,4,5
392213,2,3,2,1
392213,3,4,5,1
392213,4,3,4,1
392213,5,5,5,0
392213,6,0,3,3
392213,7,5,5,0
392213,8,2,3,1
392213,9,5,5,0
392213,10,3,5,2
392213,11,4,5,1
2517864,2,3,5,2
2517864,3,5,5,0
2517864,4,4,5,1
2517864,5,4,5,1
2517864,6,4,5,1
2517864,7,5,5,0
2517864,8,4,5,1
2517864,9,4,5,1
2517864,10,5,5,0
2517864,11,-1,-1,0
503390,2,0,4,4
503390,3,5,5,0
503390,4,0,2,2
503390,5,5,5,0
503390,6,3,4,1
503390,7,5,2,3
503390,8,5,5,0
503390,9,0,2,2
503390,10,2,2,0
503390,11,-1,-1,0
392281,2,2,4,2
392281,3,4,5,1
392281,4,-1,3,4
2518653,2,5,4,1
2518653,3,5,5,0
2518653,4,5,5,0
2518653,5,5,5,0
2518653,6,5,5,0
2518653,7,5,5,0
2518653,8,5,5,0
2518653,9,5,5,0
2518653,10,5,5,0
2518653,11,4,5,1
392428,2,3,2,1
392428,3,2,5,3
392428,4,4,2,2
392428,5,5,2,3
392428,6,4,5,1
392428,7,5,4,1
392428,8,2,5,3
