"id","id_assessment","id_student","date_submitted","is_banked","score","total_vle_before_assessment"
"12385","14994","405995","164","0","80","34"
"12386","14993","470318","126","0","100","58"
"12387","14994","406311","164","0","100","20"
"12388","14993","470653","126","0","100","31"
"12389","14994","406974","164","0","100","73"
"12390","14994","408112","164","0","100","27"
"12391","14993","471525","126","0","80","36"
"12392","14994","409662","164","0","80","32"
"12393","14993","472586","126","0","80","18"
"12394","14994","410739","164","0","100","54"
"12395","14994","412407","164","0","100","19"
"12396","14993","473095","126","0","80","62"
"12397","14994","412654","164","0","100","24"
"12398","14993","473328","126","0","80","19"
"12399","14994","413984","164","0","100","28"
"12400","14993","475095","126","0","80","38"
"12401","14993","475688","126","0","60","53"
"12402","14993","476037","126","0","60","76"
"12403","14993","476201","126","0","100","25"
"12404","14993","476297","126","0","60","30"
"12405","14993","476369","126","0","100","27"
"12406","14993","476596","126","0","80","37"
"12407","14993","476709","126","0","80","41"
"12408","14993","476710","126","0","100","46"
"12409","14993","476783","126","0","100","46"
"12410","14993","477009","126","0","100","17"
"12411","14993","477011","126","0","100","36"
"12412","14994","2296749","164","0","60","23"
"12413","14993","477164","126","0","100","20"
"12414","14994","2308528","164","0","100","36"
"12415","14994","2322342","164","0","100","44"
"12416","14993","477167","126","0","100","19"
"12417","14994","2327072","164","0","100","11"
"12418","14993","477734","126","0","80","37"
"12419","14994","2336550","164","0","60","34"
"12420","14994","2376628","164","0","100","24"
"12421","14993","477835","126","0","80","20"
"12422","14994","2377567","164","0","100","72"
"12423","14993","478317","126","0","100","101"
"12424","14994","2380539","164","0","100","83"
"12425","14994","2439201","164","0","80","20"
"12426","14993","478444","126","0","100","19"
"12427","14994","2442685","164","0","100","10"
"12428","14993","478792","126","0","60","57"
"12429","14994","2444088","164","0","100","42"
"12430","14994","414958","164","0","100","25"
"12431","14993","479060","126","0","100","32"
"12432","14994","415716","164","0","100","51"
"12433","14993","479171","126","0","100","46"
"12434","14994","415760","164","0","100","26"
"12435","14993","479343","126","0","60","22"
"12436","14994","416007","164","0","80","61"
"12437","14994","2446144","164","0","100","25"
"12438","14993","479519","126","0","100","38"
"12439","14994","2458984","164","0","80","25"
"12440","14993","480382","126","0","80","27"
"12441","14994","2464963","164","0","100","37"
"12442","14994","2470672","164","0","100","44"
"12443","14993","480458","126","0","80","32"
"12444","14994","2474493","164","0","80","31"
"12445","14993","480507","126","0","100","19"
"12446","14994","2475780","164","0","100","19"
"12447","14994","2476649","164","0","80","28"
"12448","14993","480554","126","0","100","26"
"12449","14994","2481224","164","0","100","87"
"12450","14993","480650","126","0","100","29"
"12451","14994","2481765","164","0","100","30"
"12452","14994","2483179","164","0","100","46"
"12453","14994","416654","164","0","60","90"
"12454","14993","480815","126","0","100","26"
"12455","14994","2483568","164","0","60","57"
"12456","14994","418325","164","0","60","33"
"12457","14994","2487541","164","0","100","36"
"12458","14993","481010","126","0","100","47"
"12459","14994","422070","164","0","60","29"
"12460","14994","2498299","164","0","100","32"
"12461","14993","481143","126","0","60","20"
"12462","14994","2512392","164","0","100","76"
"12463","14994","423871","164","0","60","49"
"12464","14994","2517864","164","0","80","28"
"12465","14993","481580","126","0","80","28"
"12466","14994","2518653","164","0","100","39"
"12467","14994","2521745","164","0","80","34"
"12468","14993","481607","126","0","100","26"
"12469","14994","2522093","164","0","100","49"
"12470","14993","482467","126","0","60","8"
"12471","14994","2524127","164","0","100","15"
"12472","14994","2531031","164","0","100","38"
"12473","14993","482766","126","0","100","23"
"12474","14994","2540362","164","0","40","28"
"12475","14993","483064","126","0","80","38"
"12476","14994","2553749","164","0","100","47"
"12477","14993","483074","126","0","40","47"
"12478","14994","2569163","164","0","100","25"
"12479","14994","2579459","164","0","80","38"
"12480","14993","483109","126","0","80","76"
"12481","14994","2580439","164","0","80","37"
"12482","14994","2581528","164","0","60","49"
"12483","14993","483243","126","0","100","69"
"12484","14994","2591421","164","0","80","59"
"12485","14993","483371","126","0","80","34"
"12486","14994","2602809","164","0","100","50"
"12487","14994","2608235","164","0","100","56"
"12488","14993","483952","126","0","100","12"
"12489","14994","2608453","164","0","80","107"
"12490","14993","484039","126","0","60","19"
"12491","14994","2612483","164","0","100","34"
"12492","14994","2616787","164","0","80","39"
"12493","14993","484768","126","0","80","33"
"12494","14994","2617596","164","0","100","62"
"12495","14993","484933","126","0","80","20"
"12496","14994","2617999","164","0","60","75"
"12497","14994","2620178","164","0","100","30"
"12498","14993","485399","126","0","100","31"
"12499","14994","2622465","164","0","100","101"
"12500","14993","485630","126","0","100","29"
"12501","14994","2626410","164","0","20","54"
"12502","14994","2635505","164","0","20","32"
"12503","14993","486099","126","0","100","31"
"12504","14994","2635829","164","0","100","48"
"12505","14993","486391","126","0","100","21"
"12506","14994","2639611","164","0","100","38"
"12507","14994","2641393","164","0","80","92"
"12508","14993","486521","126","0","80","14"
"12509","14994","2642029","164","0","100","34"
"12510","14994","425808","164","0","100","60"
"12511","14993","486656","126","0","100","28"
"12512","14994","2645061","164","0","100","56"
"12513","14994","425820","164","0","100","47"
"12514","14994","2654302","164","0","80","22"
"12515","14993","487329","126","0","80","22"
"12516","14994","426650","164","0","100","29"
"12517","14994","2685831","164","0","80","35"
"12518","14993","487646","126","0","80","14"
"12519","14994","426838","164","0","60","17"
"12520","14994","2692384","164","0","100","72"
"12521","14994","427536","164","0","60","60"
"12522","14994","25107","164","0","100","28"
"12523","14993","488425","126","0","100","44"
"12524","14994","427704","164","0","80","36"
"12525","14994","29144","164","0","80","96"
"12526","14993","488863","126","0","100","33"
"12527","14994","31663","164","0","100","99"
"12528","14994","427773","164","0","100","34"
"12529","14994","34229","164","0","100","51"
"12530","14994","430357","164","0","20","31"
"12531","14993","489251","126","0","100","25"
"12532","14994","34353","164","0","100","24"
"12533","14994","431071","164","0","100","43"
"12534","14993","490514","126","0","80","21"
"12535","14994","34863","164","0","80","21"
"12536","14994","432232","164","0","40","25"
"12537","14994","39655","164","0","60","31"
"12538","14994","432870","164","0","100","69"
"12539","14993","492182","126","0","100","21"
"12540","14994","433531","164","0","80","61"
"12541","14994","433755","164","0","100","48"
"12542","14994","434192","164","0","60","33"
"12543","14994","434353","164","0","80","32"
"12544","14994","434646","164","0","80","82"
"12545","14994","435245","164","0","80","33"
"12546","14994","437562","164","0","60","54"
"12547","14994","437967","164","0","80","26"
"12548","14994","438703","164","0","80","17"
"12549","14994","440057","164","0","100","22"
"12550","14994","440509","164","0","100","31"
"12551","14994","441181","164","0","40","24"
"12552","14994","441255","164","0","100","44"
"12553","14994","442012","164","0","100","58"
"12554","14994","442183","164","0","100","29"
"12555","14994","442456","164","0","20","16"
"12556","14994","442466","-1","1","100","0"
"12557","14994","443108","164","0","80","21"
"12558","14994","443288","164","0","100","38"
"12559","14994","444117","164","0","100","28"
"12560","14994","444926","164","0","100","26"
"12561","14994","445065","164","0","100","95"
"12562","14994","445125","164","0","80","27"
"12563","14994","445889","164","0","100","27"
"12564","14994","446045","164","0","100","16"
"12565","14994","446856","164","0","60","55"
"12566","14994","447759","164","0","100","44"
"12567","14994","447782","164","0","100","58"
"12568","14994","465599","164","0","100","22"
"12569","14994","466810","164","0","100","71"
"12570","14994","467035","164","0","100","56"
"12571","14994","467292","164","0","80","33"
"12572","14994","468949","164","0","100","31"
"12573","14994","469683","164","0","80","17"
"12574","14994","470318","164","0","100","64"
"12575","14994","470653","164","0","80","32"
"12576","14994","471525","164","0","80","41"
"12577","14994","472586","164","0","100","20"
"12578","14994","473095","164","0","100","72"
"12579","14994","473328","164","0","80","22"
"12580","14994","475688","164","0","100","61"
"12581","14994","476201","164","0","100","28"
"12582","14994","476297","164","0","100","31"
"12583","14994","476369","164","0","80","31"
"12584","14994","476596","164","0","100","41"
"12585","14994","476709","164","0","80","44"
"12586","14994","476710","164","0","100","49"
"12587","14994","476783","164","0","100","58"
"12588","14994","477009","164","0","80","18"
"12589","14994","477011","164","0","80","40"
"12590","14994","477164","164","0","100","22"
"12591","14994","477167","164","0","100","23"
"12592","14994","477734","164","0","100","42"
"12593","14994","478317","164","0","80","109"
"12594","14994","478444","164","0","100","25"
"12595","14994","478792","164","0","40","59"
"12596","14994","479060","164","0","100","37"
"12597","14994","479171","164","0","100","50"
"12598","14994","479343","164","0","100","23"
"12599","14994","479516","164","0","100","22"
"12600","14994","479519","164","0","80","41"
"12601","14994","480382","164","0","100","31"
"12602","14994","480458","164","0","100","37"
"12603","14994","480507","164","0","100","24"
"12604","14994","480554","164","0","80","30"
"12605","14994","480650","164","0","100","32"
"12606","14994","480815","164","0","100","33"
"12607","14994","481010","164","0","80","50"
"12608","14994","481143","164","0","100","24"
"12609","14994","481580","164","0","60","33"
"12610","14994","481607","164","0","100","29"
"12611","14994","482467","164","0","100","9"
"12612","14994","482710","164","0","100","30"
"12613","14994","482766","164","0","60","28"
"12614","14994","483064","164","0","60","41"
"12615","14994","483074","164","0","100","51"
"12616","14994","483109","164","0","80","78"
"12617","14994","483243","164","0","100","74"
"12618","14994","483371","164","0","100","37"
"12619","14994","483411","164","0","80","21"
"12620","14994","483952","164","0","80","17"
"12621","14994","484039","164","0","40","20"
"12622","14994","484933","164","0","80","22"
"12623","14994","485399","164","0","80","33"
"12624","14994","485630","164","0","100","32"
"12625","14994","486099","164","0","80","32"
"12626","14994","486391","164","0","100","26"
"12627","14994","486521","164","0","100","20"
"12628","14994","486656","164","0","100","32"
"12629","14994","487646","164","0","100","19"
"12630","14994","488863","164","0","100","37"
"12631","14994","489251","164","0","100","30"
"12632","14994","490514","164","0","80","25"
"12633","14994","492182","164","0","100","24"
"12634","14994","492240","164","0","80","28"
"12635","14994","492946","164","0","80","28"
"12636","14994","493186","164","0","40","23"
"12637","14994","493515","164","0","100","75"
"12638","14994","493773","164","0","100","16"
"12639","14994","493912","164","0","80","34"
"12640","14993","492240","126","0","100","27"
"12641","14994","493958","164","0","80","14"
"12642","14993","492590","126","0","60","30"
"12643","14994","494095","164","0","100","23"
"12644","14993","492946","126","0","60","26"
"12645","14994","494278","164","0","100","32"
"12646","14993","493186","126","0","80","20"
"12647","14994","494786","164","0","100","28"
"12648","14993","493773","126","0","100","15"
"12649","14994","495856","164","0","100","28"
"12650","14993","493912","126","0","100","32"
"12651","14994","496041","164","0","60","22"
"12652","14993","493958","126","0","100","13"
"12653","14994","496070","164","0","60","35"
"12654","14994","496220","164","0","100","24"
"12655","14993","494095","126","0","100","21"
"12656","14994","497088","164","0","100","19"
"12657","14993","494278","126","0","100","27"
"12658","14994","497280","164","0","80","15"
"12659","14993","494786","126","0","100","13"
"12660","14994","497468","164","0","60","27"
"12661","14993","495856","126","0","100","25"
"12662","14994","497793","164","0","100","43"
"12663","14993","496041","126","0","60","20"
"12664","14994","498065","164","0","100","73"
"12665","14993","496070","126","0","80","31"
"12666","14994","498131","164","0","100","26"
"12667","14993","496220","126","0","80","19"
"12668","14994","498296","164","0","60","85"
"12669","14993","497088","126","0","80","18"
"12670","14993","497280","126","0","80","14"
"12671","14993","497468","126","0","100","26"
"12672","14993","497793","126","0","80","36"
"12673","14993","498065","126","0","80","69"
"12674","14993","498131","126","0","100","23"
"12675","14993","498296","126","0","80","78"
"12676","14993","499027","126","0","100","37"
"12677","14993","499067","126","0","80","35"
"12678","14993","499118","126","0","100","37"
"12679","14994","498455","164","0","80","50"
"12680","14993","499380","126","0","100","30"
"12681","14994","498967","164","0","60","19"
"12682","14993","499387","126","0","80","39"
"12683","14994","499027","164","0","100","44"
"12684","14994","499118","164","0","100","41"
"12685","14993","499483","126","0","100","23"
"12686","14994","499380","164","0","100","50"
"12687","14993","499511","126","0","100","35"
"12688","14994","499387","164","0","100","43"
"12689","14994","499483","164","0","40","26"
"12690","14993","499891","126","0","80","27"
"12691","14994","499511","164","0","100","39"
"12692","14993","500507","126","0","80","51"
"12693","14994","499891","164","0","100","31"
"12694","14994","500507","164","0","80","59"
"12695","14993","500585","126","0","60","41"
"12696","14994","500791","164","0","100","50"
"12697","14993","500791","126","0","80","46"
"12698","14994","500815","164","0","80","42"
"12699","14993","500815","126","0","100","39"
"12700","14993","500819","126","0","100","24"
"12701","14993","500836","126","0","100","21"
"12702","14993","500958","126","0","100","36"
"12703","14993","501432","126","0","100","77"
"12704","14993","501550","126","0","80","41"
"12705","14993","501879","126","0","100","40"
"12706","14993","501955","126","0","40","38"
"12707","14994","70608","164","0","100","37"
"12708","14993","502441","126","0","100","22"
"12709","14994","74695","164","0","80","83"
"12710","14994","74734","164","0","100","27"
"12711","14993","502604","126","0","100","27"
"12712","14994","75399","164","0","80","40"
"12713","14994","82535","164","0","100","38"
"12714","14993","502694","126","0","100","29"
"12715","14994","82741","164","0","100","70"
"12716","14993","502717","126","0","80","84"
"12717","14994","83254","164","0","80","68"
"12718","14993","503390","126","0","100","32"
"12719","14994","84245","164","0","100","81"
"12720","14994","84664","164","0","100","35"
"12721","14993","503491","126","0","60","27"
"12722","14994","87732","164","0","80","63"
"12723","14993","503509","126","0","100","39"
"12724","14994","91322","164","0","80","27"
"12725","14994","92832","164","0","80","50"
"12726","14993","503878","126","0","100","33"
"12727","14994","500819","164","0","100","25"
"12728","14994","92993","164","0","100","29"
"12729","14993","504028","126","0","80","37"
"12730","14994","500836","164","0","80","23"
"12731","14994","94616","164","0","80","20"
"12732","14994","500958","164","0","100","38"
"12733","14994","97154","164","0","100","68"
"12734","14993","504102","126","0","80","45"
"12735","14994","501432","164","0","100","85"
"12736","14994","98313","164","0","80","13"
"12737","14993","505376","126","0","80","37"
"12738","14994","104054","164","0","100","44"
"12739","14994","108377","164","0","60","31"
"12740","14993","505417","126","0","80","15"
"12741","14994","108589","164","0","100","39"
"12742","14993","505606","126","0","100","33"
"12743","14994","109938","164","0","100","26"
"12744","14994","110881","164","0","80","170"
"12745","14993","505959","126","0","100","34"
"12746","14994","116603","164","0","100","41"
"12747","14993","505961","126","0","80","27"
"12748","14994","120994","164","0","60","56"
"12749","14994","123860","164","0","80","83"
"12750","14993","506233","126","0","100","15"
"12751","14994","126322","196","0","80","25"
"12752","14994","133155","164","0","100","26"
"12753","14994","143741","164","0","80","32"
"12754","14994","145544","164","0","100","60"
"12755","14994","151697","164","0","100","28"
"12756","14994","152910","164","0","80","44"
"12757","14994","153212","164","0","60","36"
"12758","14994","501550","164","0","100","44"
"12759","14994","154027","164","0","80","29"
"12760","14994","501879","164","0","100","46"
"12761","14994","154125","164","0","100","13"
"12762","14994","501955","164","0","80","50"
"12763","14994","154540","164","0","80","19"
"12764","14994","502441","164","0","100","24"
"12765","14994","156835","164","0","100","79"
"12766","14994","502604","164","0","100","31"
"12767","14994","165243","164","0","100","45"
"12768","14994","502694","164","0","100","35"
"12769","14994","173335","164","0","100","37"
"12770","14994","503390","164","0","100","34"
"12771","14994","182824","164","0","100","25"
"12772","14994","503491","164","0","60","30"
"12773","14994","503509","164","0","80","42"
"12774","14994","185349","164","0","100","34"
"12775","14994","503878","164","0","100","42"
"12776","14994","186988","164","0","80","33"
"12777","14994","504028","164","0","80","39"
"12778","14994","187793","164","0","80","30"
"12779","14994","504102","164","0","40","46"
"12780","14994","188152","164","0","80","33"
"12781","14994","504936","164","0","80","36"
"12782","14994","192424","164","0","100","61"
"12783","14994","505376","164","0","100","38"
"12784","14994","193822","164","0","100","33"
"12785","14994","505606","164","0","80","38"
"12786","14994","197595","164","0","80","35"
"12787","14994","505959","164","0","80","36"
"12788","14994","198956","164","0","100","76"
"12789","14994","505961","164","0","100","28"
"12790","14994","199520","164","0","100","29"
"12791","14994","506233","164","0","100","18"
"12792","14994","200905","164","0","60","78"
"12793","14994","506360","164","0","100","19"
"12794","14994","203481","164","0","100","34"
"12795","14994","506650","164","0","100","24"
"12796","14994","204746","164","0","100","24"
"12797","14994","506753","164","0","80","49"
"12798","14994","226374","164","0","100","22"
"12799","14994","507359","164","0","40","21"
"12800","14994","226827","164","0","100","43"
"12801","14994","507817","164","0","100","12"
"12802","14994","229240","164","0","80","37"
"12803","14994","508452","164","0","80","71"
"12804","14994","229426","164","0","100","24"
"12805","14994","508537","164","0","100","23"
"12806","14994","232695","164","0","100","48"
"12807","14994","508662","164","0","100","49"
"12808","14994","237304","164","0","100","38"
"12809","14994","509226","164","0","100","27"
"12810","14994","247267","164","0","100","48"
"12811","14994","509768","164","0","100","21"
"12812","14994","248103","164","0","80","23"
"12813","14994","509926","164","0","100","29"
"12814","14994","249534","164","0","60","26"
"12815","14994","510492","164","0","80","37"
"12816","14994","251351","164","0","100","21"
"12817","14994","510556","164","0","100","69"
"12818","14994","255347","164","0","100","90"
"12819","14994","510756","164","0","100","24"
"12820","14994","255998","164","0","80","28"
"12821","14994","510845","164","0","80","52"
"12822","14994","262741","164","0","100","58"
"12823","14994","511050","164","0","100","33"
"12824","14994","263499","164","0","100","101"
"12825","14994","511067","164","0","100","44"
"12826","14994","267761","164","0","80","32"
"12827","14994","511306","164","0","100","58"
"12828","14994","511459","164","0","80","42"
"12829","14994","511515","164","0","40","86"
"12830","14993","173316","126","0","60","46"
"12831","14994","511524","164","0","100","29"
"12832","14993","173335","126","0","80","36"
"12833","14994","511527","164","0","100","16"
"12834","14993","182824","126","0","100","22"
"12835","14994","511693","164","0","60","25"
"12836","14993","183806","-1","1","100","0"
"12837","14994","512242","164","0","100","32"
"12838","14994","512929","164","0","100","41"
"12839","14993","185349","126","0","100","32"
"12840","14994","512995","164","0","100","40"
"12841","14993","186670","126","0","80","20"
"12842","14994","513093","164","0","100","57"
"12843","14993","186988","126","0","100","32"
"12844","14994","528161","164","0","100","23"
"12845","14993","187793","126","0","80","26"
"12846","14993","506360","126","0","80","16"
"12847","14994","528250","164","0","100","38"
"12848","14993","188152","126","0","80","26"
"12849","14993","506650","126","0","100","20"
"12850","14994","528261","164","0","100","35"
"12851","14993","192424","126","0","100","52"
"12852","14993","506753","126","0","80","47"
"12853","14994","528353","164","0","100","36"
"12854","14993","193822","126","0","80","32"
"12855","14993","507359","126","0","80","20"
"12856","14994","528649","164","0","100","31"
"12857","14993","197595","126","0","80","33"
"12858","14994","528698","164","0","60","48"
"12859","14993","507817","126","0","100","11"
"12860","14994","528904","164","0","80","33"
"12861","14994","513210","164","0","100","41"
"12862","14993","508452","126","0","100","35"
"12863","14993","198956","126","0","80","70"
"12864","14994","529065","164","0","80","49"
"12865","14994","513315","164","0","40","115"
"12866","14993","508537","126","0","100","20"
"12867","14994","529174","164","0","20","30"
"12868","14994","513733","164","0","40","51"
"12869","14994","529212","164","0","80","34"
"12870","14994","513757","164","0","80","33"
"12871","14993","508662","126","0","100","40"
"12872","14994","529446","164","0","100","53"
"12873","14994","513881","164","0","60","23"
"12874","14993","509226","126","0","80","22"
"12875","14994","529452","164","0","80","39"
"12876","14994","514140","164","0","80","67"
"12877","14993","509768","126","0","100","18"
"12878","14994","514981","164","0","60","29"
"12879","14993","509926","126","0","100","28"
"12880","14994","515105","164","0","80","73"
"12881","14993","510556","126","0","100","64"
"12882","14994","515311","164","0","100","43"
"12883","14993","510756","126","0","100","21"
"12884","14994","515497","164","0","20","16"
"12885","14993","510845","126","0","80","48"
"12886","14994","515959","164","0","100","18"
"12887","14993","511050","126","0","80","29"
"12888","14994","516057","164","0","100","26"
"12889","14993","511067","126","0","100","37"
"12890","14994","516432","164","0","60","64"
"12891","14993","511306","126","0","80","51"
"12892","14994","516456","164","0","80","13"
"12893","14993","511459","126","0","60","41"
"12894","14994","516475","164","0","100","10"
"12895","14993","511515","126","0","20","66"
"12896","14994","516529","164","0","100","19"
"12897","14993","511524","126","0","100","24"
"12898","14994","516841","164","0","80","30"
"12899","14993","511527","126","0","100","15"
"12900","14994","517474","164","0","100","28"
"12901","14993","511693","126","0","100","23"
"12902","14994","517617","164","0","100","36"
"12903","14993","512242","126","0","100","30"
"12904","14994","517778","164","0","100","24"
"12905","14993","512911","126","0","100","39"
"12906","14993","199520","126","0","60","26"
"12907","14994","517890","164","0","100","32"
"12908","14994","530065","164","0","40","13"
"12909","14993","512929","126","0","80","36"
"12910","14993","200905","126","0","80","61"
"12911","14994","518189","164","0","100","53"
"12912","14994","530669","164","0","60","31"
"12913","14993","512995","126","0","100","39"
"12914","14994","518469","164","0","80","37"
"12915","14993","203481","126","0","100","32"
"12916","14993","513093","126","0","100","55"
"12917","14994","518876","164","0","100","27"
"12918","14993","204746","126","0","100","23"
"12919","14993","513210","126","0","80","31"
"12920","14994","518879","164","0","100","36"
"12921","14993","226374","126","0","80","18"
"12922","14994","518970","164","0","100","30"
"12923","14993","226827","126","0","100","39"
"12924","14994","519222","164","0","80","68"
"12925","14994","519387","164","0","100","19"
"12926","14994","520836","164","0","80","22"
"12927","14994","521096","164","0","100","64"
"12928","14993","513315","126","0","60","107"
"12929","14994","521394","164","0","60","33"
"12930","14993","513733","126","0","60","45"
"12931","14994","521430","164","0","100","67"
"12932","14993","513757","126","0","100","32"
"12933","14994","521764","164","0","80","42"
"12934","14993","513881","126","0","100","20"
"12935","14994","521903","164","0","40","33"
"12936","14993","514140","126","0","100","52"
"12937","14994","522090","164","0","80","17"
"12938","14993","514981","126","0","80","28"
"12939","14994","522373","164","0","100","41"
"12940","14993","514987","126","0","100","23"
"12941","14994","522383","164","0","100","31"
"12942","14993","515105","126","0","60","70"
"12943","14994","523012","164","0","100","46"
"12944","14993","515311","126","0","80","41"
"12945","14994","523596","164","0","100","24"
"12946","14993","515474","126","0","100","20"
"12947","14993","229240","126","0","80","36"
"12948","14994","523630","164","0","100","119"
"12949","14993","229426","126","0","60","22"
"12950","14993","515959","126","0","80","16"
"12951","14994","523672","164","0","100","17"
"12952","14993","232695","126","0","100","38"
"12953","14993","516057","126","0","100","23"
"12954","14994","530987","164","0","40","25"
"12955","14993","235097","126","0","60","44"
"12956","14993","516432","126","0","60","53"
"12957","14994","531427","164","0","100","9"
"12958","14993","237304","126","0","100","37"
"12959","14993","516456","126","0","100","12"
"12960","14993","237913","126","0","100","89"
"12961","14994","523966","164","0","100","40"
"12962","14993","247267","126","0","100","37"
"12963","14994","524452","164","0","80","31"
"12964","14993","248103","126","0","80","21"
"12965","14994","525501","164","0","80","72"
"12966","14993","249534","126","0","60","24"
"12967","14994","525520","164","0","80","61"
"12968","14993","255347","126","0","100","84"
"12969","14993","516529","126","0","80","18"
"12970","14994","525683","164","0","100","33"
"12971","14993","255998","126","0","100","26"
"12972","14993","516841","126","0","100","27"
"12973","14994","525942","164","0","100","51"
"12974","14993","262294","126","0","80","42"
"12975","14994","526200","164","0","100","30"
"12976","14993","517043","126","0","40","15"
"12977","14994","527020","164","0","60","23"
"12978","14993","262454","126","0","60","18"
"12979","14993","517474","126","0","100","23"
"12980","14994","527164","164","0","100","64"
"12981","14993","262741","126","0","60","44"
"12982","14993","517617","126","0","100","32"
"12983","14994","527227","164","0","100","40"
"12984","14993","263499","126","0","80","88"
"12985","14993","517778","126","0","100","21"
"12986","14994","527886","164","0","100","36"
"12987","14993","267761","126","0","80","29"
"12988","14993","517890","126","0","100","31"
"12989","14993","270567","126","0","40","22"
"12990","14993","518189","126","0","100","47"
"12991","14993","271036","126","0","100","50"
"12992","14993","518469","126","0","100","33"
"12993","14994","531573","164","0","40","19"
"12994","14993","272580","126","0","100","27"
"12995","14994","532140","164","0","100","23"
"12996","14993","518876","126","0","100","24"
"12997","14993","273731","126","0","100","37"
"12998","14994","532665","164","0","100","17"
"12999","14993","518879","126","0","80","33"
"13000","14993","273877","126","0","100","23"
"13001","14994","532886","164","0","100","29"
"13002","14993","518970","126","0","60","27"
"13003","14993","276717","126","0","100","29"
"13004","14993","519387","126","0","100","16"
"13005","14993","277733","126","0","40","26"
"13006","14993","519800","126","0","100","38"
"13007","14993","278447","126","0","80","23"
"13008","14993","520836","126","0","80","20"
"13009","14993","281564","126","0","60","22"
"13010","14993","521096","126","0","100","60"
"13011","14994","527980","164","0","80","29"
"13012","14993","284076","126","0","40","27"
"13013","14993","521394","126","0","100","30"
"13014","14993","285633","126","0","80","31"
"13015","14993","521430","126","0","100","61"
"13016","14993","285912","126","0","60","27"
"13017","14993","521764","126","0","100","39"
"13018","14993","290550","126","0","60","14"
"13019","14993","522090","126","0","100","14"
"13020","14993","291037","126","0","60","46"
"13021","14993","522249","126","0","100","27"
"13022","14993","294381","126","0","80","24"
"13023","14993","522373","126","0","100","31"
"13024","14993","294961","126","0","100","39"
"13025","14993","522383","126","0","80","29"
"13026","14993","295754","126","0","100","28"
"13027","14994","557060","164","0","80","26"
"13028","14993","523012","126","0","80","36"
"13029","14993","297484","126","0","100","30"
"13030","14994","557145","164","0","100","34"
"13031","14993","523596","126","0","60","19"
"13032","14994","557220","164","0","100","52"
"13033","14993","523630","126","0","100","115"
"13034","14994","557285","164","0","100","52"
"13035","14993","523672","126","0","80","16"
"13036","14994","557308","164","0","40","75"
"13037","14993","523966","126","0","60","36"
"13038","14994","557325","164","0","60","18"
"13039","14993","524452","126","0","80","27"
"13040","14993","525501","126","0","80","67"
"13041","14993","525520","126","0","100","56"
"13042","14993","525683","126","0","80","30"
"13043","14994","532950","164","0","60","71"
"13044","14993","525942","126","0","100","47"
"13045","14993","526200","126","0","80","29"
"13046","14994","533324","164","0","100","24"
"13047","14993","526370","126","0","40","34"
"13048","14994","533347","164","0","100","36"
"13049","14993","527020","126","0","60","22"
"13050","14994","533722","164","0","100","31"
"13051","14993","527164","126","0","100","56"
"13052","14994","533839","164","0","80","24"
"13053","14994","534051","164","0","80","24"
"13054","14993","527227","126","0","100","36"
"13055","14994","534086","164","0","80","38"
"13056","14993","527886","126","0","100","35"
"13057","14994","534343","164","0","100","23"
"13058","14993","527980","126","0","80","27"
"13059","14994","534360","164","0","80","27"
"13060","14993","528250","126","0","80","32"
"13061","14994","534373","164","0","80","25"
"13062","14993","528261","126","0","100","32"
"13063","14994","534432","164","0","100","26"
"13064","14993","528353","126","0","80","34"
"13065","14994","534765","164","0","100","23"
"13066","14993","528649","126","0","100","30"
"13067","14994","534983","164","0","100","32"
"13068","14993","298322","126","0","100","86"
"13069","14993","528698","126","0","100","43"
"13070","14994","534991","164","0","60","24"
"13071","14993","298476","126","0","80","36"
"13072","14993","528904","126","0","100","30"
"13073","14994","535012","164","0","60","40"
"13074","14993","529065","126","0","60","46"
"13075","14993","306886","126","0","80","22"
"13076","14994","535140","164","0","60","31"
"13077","14993","529174","126","0","60","26"
"13078","14993","529452","126","0","80","35"
"13079","14994","557451","164","0","100","20"
"13080","14993","529502","126","0","100","46"
"13081","14994","557528","164","0","80","29"
"13082","14993","530065","126","0","80","10"
"13083","14993","530226","126","0","80","35"
"13084","14993","309175","126","0","100","10"
"13085","14993","530493","126","0","80","17"
"13086","14993","309709","126","0","100","32"
"13087","14993","530669","126","0","80","24"
"13088","14993","309734","126","0","80","47"
"13089","14993","530987","126","0","60","23"
"13090","14993","313810","126","0","100","52"
"13091","14994","535145","164","0","100","67"
"13092","14994","557594","164","0","80","33"
"13093","14993","531427","126","0","100","8"
"13094","14994","535328","164","0","100","44"
"13095","14993","315186","126","0","80","39"
"13096","14994","535407","164","0","80","24"
"13097","14993","532140","126","0","100","18"
"13098","14993","316841","126","0","80","35"
"13099","14994","535468","164","0","100","38"
"13100","14993","532500","126","0","20","44"
"13101","14994","535530","164","0","100","28"
"13102","14993","318056","126","0","80","26"
"13103","14993","532534","126","0","100","28"
"13104","14994","535605","164","0","100","52"
"13105","14993","319209","126","0","100","36"
"13106","14993","532665","126","0","80","16"
"13107","14994","535755","164","0","60","29"
"13108","14993","532839","126","0","80","75"
"13109","14993","324236","126","0","80","50"
"13110","14994","535760","164","0","60","21"
"13111","14993","532886","126","0","100","25"
"13112","14993","325879","126","0","60","22"
"13113","14993","532950","126","0","80","60"
"13114","14993","329226","126","0","100","26"
"13115","14993","533324","126","0","100","23"
